id,naslov,regija,velikost,zemljisce,tip,leto,obnova,opis,agencija,cena 
6373035,"LUCIJA, REZIDENCA PARK",3,112.09,0,3.5,2005,,"112,09 m2, 3,5-sobno, zgrajeno l. 2005, 1/4 nad., prodamo. Cena: 520.000,00 EUR",Suzana Pavlič s.p.,520000.0
6428174,"LUCIJA, REZIDENCA PARK",3,116.91,0,4.0,2005,,"116,91 m2, 4-sobno, zgrajeno l. 2005, 1/5 nad., prodamo. Cena: 491.000,00 EUR","Orizont, Gordana Kovač, s.p.",491000.0
6401843,"LUCIJA, REZIDENCA PARK",3,117.0,0,4.0,2005,,"117 m2, 4-sobno, zgrajeno l. 2005, 1/5 nad., Naprodaj je svetlo, prostorno štirisobno stanovanje z dvigalom v urejenem i...",Obala nepremičnine d.o.o.,491000.0
6165433,"LUCIJA, REZIDENCA PARK. POGLED NA MORJE",3,79.86,0,2.5,2005,,"79,86 m2, 2,5-sobno, &quot;penthouse&quot;, zgrajeno l. 2005, 5/5 nad., Luksuzno, moderno opremljeno stanovanje s pogled...",Ultimo invest d.o.o.,349000.0
6156978,PARECAG,3,144.7,206.0,4.0,2008,,"144,7 m2, 4-sobno, zgrajeno l. 2008, 206 m2 zemljišča, Stanovanje v Parecagu, Sečovlje, prodamo. Cena: 225.000,00 EUR","DUTB, d.d.",225000.0
6421106,PIRAN,3,34.0,0,1.0,2019,2019,"34 m2, 1-sobno, adaptirano l. 2019, 3/3 nad., Super luksuzen apartman z betonsko ploščo v novi večstanovanjski hiši 60 m...",Zasebna ponudba,154000.0
6440086,PIRAN,3,37.1,0,1.0,1900,2018,"37,1 m2, 1-sobno, zgrajeno l. 1900, adaptirano l. 2018, 3/4 nad., Ne iščite dalje. Prenovljeno in lepo opremljeno stanov...",Casabela d.o.o./s.r.l.,168000.0
6438957,PIRAN,3,40.0,0,2.0,1900,2020,"40 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2020, 1/3 nad., prodamo. Cena: 180.000,00 EUR","Orizont, Gordana Kovač, s.p.",180000.0
6421064,PIRAN,3,40.5,0,2.0,1800,,"40,5 m2, 2-sobno, zgrajeno l. 1800, 1/3 nad., prodamo. Cena: 134.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",134000.0
6427007,PIRAN,3,42.0,0,2.0,1900,2005,"42 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2005, 1/2 nad., Prodamo svetlo, prostorno stanovanje le nekaj metrov odd...",PAK INVEST d.o.o.,155000.0
6408383,PIRAN,3,47.8,0,1.0,1900,2020,"47,8 m2, 1-sobno, zgrajeno l. 1900, adaptirano l. 2020, 3. nad., Prijetno mansardno stanovanje s teraso in pogledom na m...",Casabela d.o.o./s.r.l.,185000.0
6438949,PIRAN,3,50.0,0,2.0,1900,2017,"50 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2017, P/3 nad., prodamo. Cena: 165.000,00 EUR","Orizont, Gordana Kovač, s.p.",165000.0
6419737,PIRAN,3,51.0,0,2.5,1890,,"51 m2, 2,5-sobno, zgrajeno l. 1890, 3/3 nad., prodamo. Cena: 299.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",299000.0
6264624,PIRAN,3,54.0,0,3.0,1900,2004,"54 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2004, 2/4 nad., prodamo. Cena: 210.000,00 EUR",Malis nepremičnine d.o.o.,210000.0
6412678,PIRAN,3,55.4,0,2.0,1900,2017,"55,4 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2017, Prodamo dvosobno stanovanje, ki se nahaja v pritličju in v 2. te...",Casabela d.o.o./s.r.l.,135000.0
6118355,PIRAN,3,56.0,0,3.0,1900,2019,"56 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2019, 3/4 nad., Prijetno in svetlo trisobno stanovanje južne in vzhodne ...",Casabela d.o.o./s.r.l.,125000.0
6366935,PIRAN,3,66.0,0,3.0,1800,,"66 m2, 3-sobno, zgrajeno l. 1800, 3/3 nad., prodamo. Cena: 164.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",164000.0
6429454,PIRAN,3,66.0,0,3.0,1800,2006,"66 m2, 3-sobno, zgrajeno l. 1800, adaptirano l. 2006, 3. nad., Prodamo zanimivo dupleks trisobno stanovanje s kletjo, ki...",Casabela d.o.o./s.r.l.,164000.0
6307200,PIRAN,3,76.0,0,3.0,1900,2010,"76 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2010, 1/3 nad., prodamo. Cena: 220.000,00 EUR",Malis nepremičnine d.o.o.,220000.0
6441188,PIRAN,3,76.0,0,3.0,1900,1985,"76 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 1985, 3/3 nad., prodamo. Cena: 200.000,00 EUR","Orizont, Gordana Kovač, s.p.",200000.0
6278175,PIRAN,3,76.0,0,3.0,1900,,"76 m2, 3-sobno, zgrajeno l. 1900, 1. nad., 76 m2, 3-sobno, zgrajeno l. 1900, 1. nad., Stanovanje v eni etaži, v stavbi, ...",Lares nepremičninska družba d.o.o.,220000.0
6427447,PIRAN,3,84.0,0,3.0,1800,1990,"84 m2, 3-sobno, zgrajeno l. 1800, adaptirano l. 1990, 3/4 nad., Prodamo prostorno dupleks trisobno stanovanje s kletjo, ...",Casabela d.o.o./s.r.l.,195000.0
6408460,PIRAN,3,88.0,0,3.0,1900,2010,"88 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2010, 4/4 nad., prodamo. Cena: 320.000,00 EUR",Market center Omnis d.o.o.,320000.0
6248493,PIRAN,3,89.8,0,4.0,1900,2018,"89,8 m2, 4-sobno, zgrajeno l. 1900, adaptirano l. 2018, 2. nad., Stanovanje z 2 apartmajema primerna za turistično oddaj...",Casabela d.o.o./s.r.l.,298000.0
6263610,PIRAN,3,116.9,0,5,1900,,"116,9 m2, 5 in večsobno, zgrajeno l. 1900, prodamo. Cena: 510.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",510000.0
6415136,PIRAN,3,119.5,228.0,3.0,1900,,"119,5 m2, 3-sobno, zgrajeno l. 1900, 228 m2 zemljišča, prodamo. Cena: 335.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",335000.0
6424149,PIRAN,3,125.0,280.0,3.0,1980,,"125 m2, 3-sobno, zgrajeno l. 1980, 280 m2 zemljišča, VP/2 nad., prodamo. Cena: 335.000,00 EUR",Market center Omnis d.o.o.,335000.0
6435973,PIRAN,3,148.2,0,3.0,1900,2021,"148,2 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2021, 3/4 nad., Na voljo je prostorno meščansko stanovanje s pogledom...","Focus nepremičnine, Eva Lukin s.p.",598000.0
6369297,PIRAN,3,153.4,0,5,1900,2001,"153,4 m2, 5 in večsobno, zgrajeno l. 1900, adaptirano l. 2001, stanovanje s pogledom na morje in cerkev sv.jurija, proda...","INVESTMOND nepremičnine, Edmond Petrovič s.p.",299000.0
6418262,PIRAN,3,153.4,0,4.0,1900,2000,"153,4 m2, 4-sobno, zgrajeno l. 1900, adaptirano l. 2000, 3/3 nad., prodamo. Cena: 299.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",299000.0
6398590,PIRAN,3,153.4,0,,1900,2000,"153,4 m2, stanovanje, zgrajeno l. 1900, adaptirano l. 2000, prodamo. Cena: 299.000,00 EUR",Vila Portorož d.o.o.,299000.0
6425408,PIRAN,3,171.8,0,3.0,1900,,"171,8 m2, 3-sobno, zgrajeno l. 1900, 1/1 nad., prodamo. Cena: 320.000,00 EUR",Market center Omnis d.o.o.,320000.0
6425961,PIRAN,3,171.8,0,5,1900,1996,"171,8 m2, 5 in večsobno, zgrajeno l. 1900, adaptirano l. 1996, prodamo. Cena: 320.000,00 EUR",ITD nepremičnine d.o.o.,320000.0
6437930,"PIRAN, 1. VRSTA OD MORJA",3,60.0,0,3.0,1890,2020,"60 m2, 3-sobno, zgrajeno l. 1890, adaptirano l. 2020, 2/3 nad., Luksuzno opremljeno, v neposredni bližini plaže, obnovlj...",Vila Portorož d.o.o.,400000.0
6427675,"PIRAN, 50 M OD MORJA",3,56.6,0,2.0,1900,2021,"56,6 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2021, 2/3 nad., prodamo. Cena: 350.000,00 EUR","Agencija za posredovanje v prometu z nepremičninami, Aline Belinger s.p.",350000.0
6381575,"PIRAN, CENTER",3,60.6,0,1.5,1900,2013,"60,6 m2, 1,5-sobno, zgrajeno l. 1900, adaptirano l. 2013, 3/4 nad., Bližina Tartinijeva trga in morja, lastniška terasa,...",Vila Portorož d.o.o.,220000.0
6325253,"PIRAN, CENTER",3,85.0,85.0,3.5,1850,2006,"85 m2, 3,5-sobno, zgrajeno l. 1850, adaptirano l. 2006, 85 m2 zemljišča, 1/3 nad., Prodamo 3,5 sobno stanovanje v stroge...",Zasebna ponudba,230000.0
6438458,"PIRAN, CENTER",3,91.1,147.0,4.5,1900,2010,"91,1 m2, 4,5-sobno, zgrajeno l. 1900, adaptirano l. 2010, 147 m2 zemljišča, 3/4 nad., Stanovanje v mestni hiši: hodnik, ...","Gregorič - Istra, k.d.",369000.0
6347077,"PIRAN, KORAK OD TARTINIJEVA TRGA",3,41.1,0,1.0,1900,2019,"41,1 m2, 1-sobno, zgrajeno l. 1900, adaptirano l. 2019, 2/4 nad., Čudovito stanovanje, korak od Tartinijevega trga, v ce...",Vila Portorož d.o.o.,205000.0
6284430,"PIRAN, OB MARINI, DRUGA VRSTA MORJU",3,170.0,0,5,1890,2013,"170 m2, 5 in večsobno, dupleks, zgrajeno l. 1890, adaptirano l. 2013, 2/M, Naprodaj je izredno prostorno meščansko stano...",Obala nepremičnine d.o.o.,360000.0
6411162,"PIRAN, OB VSTOPU V MESTNO JEDRO",3,66.0,0,3.0,1900,1990,"66 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 1990, 3/3 nad., prodamo. Cena: cca 179.000,00 EUR",Domodom d.o.o.,179000.0
6435191,"PIRAN, PRVA VRSTA OB MORJU",3,50.8,0,2.0,1890,,"50,8 m2, 2-sobno, zgrajeno l. 1890, 3/3 nad., PIRAN; v prvi vrsti ob morju in plaži prodamo urejeno, vzdrževano 2 sobno ...",Adria nepremičnine d.o.o.,299000.0
6356813,"PIRAN, TARTINIJEV TRG",3,85.0,0,3.5,1850,1985,"85 m2, 3,5-sobno, zgrajeno l. 1850, adaptirano l. 1985, 1/3 nad., prodamo. Cena: 240.000,00 EUR","Orizont, Gordana Kovač, s.p.",240000.0
6394903,"PIRAN, TARTINJEV TRG, V RAČUN VZAMEMO 2 - 3 SOBNO STANOVANJE...",3,90.76,0,3.5,1850,2006,"90,76 m2, 3,5-sobno, zgrajeno l. 1850, adaptirano l. 2006, prodamo. Cena: 230.000,00 EUR",Vila Portorož d.o.o.,230000.0
6393451,"PIRAN, TRG PRVEGA MAJA",3,80.0,0,3.5,1800,2010,"80 m2, 3,5-sobno, zgrajeno l. 1800, adaptirano l. 2010, 3/3 nad., prodamo. Cena: 195.000,00 EUR",Market center Omnis d.o.o.,195000.0
6423874,"PIRAN, V BLIŽINI TARTINIJEVEGA TRGA",3,140.0,0,5,1900,2017,"140 m2, 5 in večsobno, zgrajeno l. 1900, adaptirano l. 2017, P+1+2, prodamo. Cena: 520.000,00 EUR",Market center Omnis d.o.o.,520000.0
6358704,PLAVJE,3,214.0,50.0,5,2008,,"214 m2, 5 in večsobno, dupleks, zgrajeno l. 2008, 50 m2 zemljišča, P+1+2, stanovanje v novejšem stanovanjskem kompleksu ...",1A Nepremičnine d.o.o.,420000.0
6438883,POBEGI,3,88.0,85.0,3.0,2004,2012,"88 m2, 3-sobno, zgrajeno l. 2004, adaptirano l. 2012, 85 m2 zemljišča, P/1 nad., Sončno, 3-sobno stanovanje z izhodom na...",Zasebna ponudba,269000.0
6426938,PORTOROŽ,3,44.7,0,1.5,1990,,"44,7 m2, 1,5-sobno, zgrajeno l. 1990, 4/5 nad., prodamo. Cena: 199.500,00 EUR","Stoja trade, d.o.o., Ljubljana",199500.0
6437678,PORTOROŽ,3,56.0,0,2.0,1978,,"56 m2, 2-sobno, zgrajeno l. 1978, prijetna lokacija, balkon, parkirno mesto primerno tudi za naložbo, prodamo. Cena: 227...","STAN nepremičnine d.o.o., Ljubljana",227000.0
6407145,PORTOROŽ,3,57.0,0,3.0,2000,,"57 m2, 3-sobno, zgrajeno l. 2000, 2. nad., prodamo. Cena: 249.000,00 EUR",Domodom d.o.o.,249000.0
6398810,PORTOROŽ,3,60.4,59.3,2.0,2008,,"60,4 m2, 2-sobno, zgrajeno l. 2008, 59,3 m2 zemljišča, P/1 nad., velika terasa, pogled na morje, garaža, prodamo. Cena: ...",MESTO NEPREMIČNIN d.o.o.,419000.0
6402450,PORTOROŽ,3,65.0,100.0,2.5,2015,2015,"65 m2, 2,5-sobno, adaptirano l. 2015, 100 m2 zemljišča, 1/2 nad., Cena in ostali detajli po tel, prodamo. Cena: cca 490....",Zasebna ponudba,490000.0
6434548,PORTOROŽ,3,67.0,0,3.0,1971,2017,"67 m2, 3-sobno, zgrajeno l. 1971, adaptirano l. 2017, 3/5 nad., Le 5 minut hoje od portoroške plaže je na voljo izjemno ...","Focus nepremičnine, Eva Lukin s.p.",278000.0
6424148,PORTOROŽ,3,73.23,0,1.0,2002,,"73,23 m2, 1-sobno, zgrajeno l. 2002, prodamo. Cena: 347.000,00 EUR",Market center Omnis d.o.o.,347000.0
6367386,PORTOROŽ,3,82.7,0,1.0,2008,,"82,7 m2, 1-sobno, zgrajeno l. 2008, nizko pritličje, S TERASO, klimatizirano, prostorno, svetlo, s shrambo v kleti ter p...",Nepremičnine Plus d.o.o.,224480.0
6436080,PORTOROŽ,3,83.8,75.0,3.0,1996,2010,"83,8 m2, 3-sobno, zgrajeno l. 1996, adaptirano l. 2010, 75 m2 zemljišča, 1/3 nad., prodamo. Cena: 690.000,00 EUR",Vila Portorož d.o.o.,690000.0
6244587,PORTOROŽ,3,84.7,0,1.0,2008,,"84,7 m2, 1-sobno, poslovni apartma, zgrajeno l. 2008, prodamo. Cena: 224.480,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",224480.0
6402888,PORTOROŽ,3,93.0,0,4.0,1979,,"93 m2, 4-sobno, zgrajeno l. 1979, 4/5 nad., Lokacija lokacija lokacija, prodamo. Cena: 300.000,00 EUR",Zasebna ponudba,300000.0
6420458,PORTOROŽ,3,109.1,0,1.0,2008,,"109,1 m2, 1-sobno, zgrajeno l. 2008, nizko pritličje, STANOVANJE S TERASO, klimatizirano, prostorno, svetlo, s shrambo v...",Nepremičnine Plus d.o.o.,250100.0
6244595,PORTOROŽ,3,111.7,0,1.0,2008,,"111,7 m2, 1-sobno, poslovni apartma, zgrajeno l. 2008, prodamo. Cena: 250.100,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",250100.0
6385380,PORTOROŽ,3,114.9,0,4.0,1906,2000,"114,9 m2, 4-sobno, zgrajeno l. 1906, adaptirano l. 2000, 1/2 nad., prodamo. Cena: 750.000,00 EUR",Market center Omnis d.o.o.,750000.0
6428558,PORTOROŽ,3,120.1,224.0,4.0,2017,,"120,1 m2, 4-sobno, zgrajeno l. 2017, 224 m2 zemljišča, P/3 nad., prostorno NOVO stanovanje, lastniški atrij, dva parkirn...",Vila Portorož d.o.o.,650000.0
6407560,PORTOROŽ,3,125.0,0,4.0,1971,,"125 m2, 4-sobno, zgrajeno l. 1971, pritličje, PORTOROŽ, na lepi lokaciji, le nekaj minut hoje do plaže, morja, prodamo v...",Adria nepremičnine d.o.o.,331000.0
6437950,PORTOROŽ,3,137.3,52.7,,2009,2012,"137,3 m2, stanovanje, zgrajeno l. 2009, adaptirano l. 2012, 52,7 m2 zemljišča, prodamo. Cena: 480.000,00 EUR",Vila Portorož d.o.o.,480000.0
6367385,PORTOROŽ,3,141.0,0,3.0,2008,,"141 m2, 3-sobno, zgrajeno l. 2008, pritličje, vrhunsko stanovanje, z veliko teraso in čudovitim razgledom, klimatizirano...",Nepremičnine Plus d.o.o.,427000.0
6257196,PORTOROŽ,3,141.11,0,3.0,2008,,"141,11 m2, 3-sobno, zgrajeno l. 2008, prodamo. Cena: 427.000,00 EUR","Piran nepremičnine, Oglaševanje, Suzana Legen s.p.",427000.0
6440810,PORTOROŽ,3,160.0,0,3.0,1975,,"160 m2, 3-sobno, zgrajeno l. 1975, Stanovanje z veliko teraso, balkonom, čudovitim pogledom na morje, parkirišče urejeno...",Media nepremičnine d.o.o.,260000.0
6440011,PORTOROŽ,3,184.5,0,5,1920,1984,"184,5 m2, 5 in večsobno, zgrajeno l. 1920, adaptirano l. 1984, mansarda, Dve (2) stanovanji s terasama in s čudovitim po...",Casabela d.o.o./s.r.l.,600000.0
6439062,"PORTOROŽ, BLIZU AVDITORIJA",3,138.0,0,4.0,1971,,"138 m2, 4-sobno, zgrajeno l. 1971, 1/1 nad., prodamo. Cena: 389.000,00 EUR","Orizont, Gordana Kovač, s.p.",389000.0
6239815,"PORTOROŽ, CENTER",3,115.0,0,4.0,1906,2001,"115 m2, 4-sobno, &quot;penthouse&quot;, zgrajeno l. 1906, adaptirano l. 2001, 1/2 nad., prodamo. Cena: cca 750.000,00 EU...","Studium nepremičnine Goran Aščić, s.p.",750000.0
6439538,"PORTOROŽ, CENTER",3,115.8,0,2.0,2011,,"115,8 m2, 2-sobno, novogradnja - zgr. l. 2011, visoko pritličje, Nad Portorožem, prodamo izredno svetlo in v celoti opre...",Zasebna ponudba,480000.0
6410207,"PORTOROŽ, CENTER, LE 400 M OD MORJA",3,234.2,288.0,3.0,1889,1992,"234,2 m2, 3-sobno, zgrajeno l. 1889, adaptirano l. 1992, 288 m2 zemljišča, P+1+M, Prodamo zelo prostorno meščansko stano...",Obala nepremičnine d.o.o.,420000.0
6420450,"PORTOROŽ, DRAGONJA",3,206.6,0,4.0,1993,,"206,6 m2, 4-sobno, zgrajeno l. 1993, 1. nad., Štirisobno stanovanje, ki vas bo navdušilo s svojo prostornostjo, lastnim ...",Casabela d.o.o./s.r.l.,418000.0
6177519,"PORTOROŽ, ELITNA LOKACIJA",3,114.9,0,4.0,1880,2001,"114,9 m2, 4-sobno, zgrajeno l. 1880, adaptirano l. 2001, 1/2 nad., Neposredno pri centralni plaži v Portorožu prodamo pr...","Apertura, poslovanje z nepremičninami, d.o.o.",750000.0
6438267,"PORTOROŽ, LUCIJA",3,52.0,0,1.5,1990,2015,"52 m2, 1,5-sobno, zgrajeno l. 1990, adaptirano l. 2015, 4/5 nad., Odlično stanovanje - na lokaciji blizu Marine in avtob...",Zasebna ponudba,199500.0
6416482,"PORTOROŽ, RESIDENCE",3,69.3,0,3.0,2008,,"69,3 m2, 3-sobno, zgrajeno l. 2008, prodamo. Cena: 374.880,00 EUR","Stoja trade, d.o.o., Ljubljana",374880.0
6405534,"PORTOROŽ, RESIDENCE",3,69.3,0,3.0,2008,,"69,3 m2, 3-sobno, zgrajeno l. 2008, prodamo. Cena: 408.880,00 EUR","Stoja trade, d.o.o., Ljubljana",408880.0
6416481,"PORTOROŽ, RESIDENCE",3,69.3,0,3.0,2008,,"69,3 m2, 3-sobno, zgrajeno l. 2008, prodamo. Cena: 416.800,00 EUR","Stoja trade, d.o.o., Ljubljana",416800.0
6405624,"PORTOROŽ, RESIDENCE",3,69.3,0,3.0,2008,,"69,3 m2, 3-sobno, zgrajeno l. 2008, prodamo. Cena: 396.080,00 EUR","Stoja trade, d.o.o., Ljubljana",396080.0
6416483,"PORTOROŽ, RESIDENCE",3,69.3,0,3.0,2008,,"69,3 m2, 3-sobno, zgrajeno l. 2008, prodamo. Cena: 387.680,00 EUR","Stoja trade, d.o.o., Ljubljana",387680.0
6394673,"PORTOROŽ, SEČA",3,150.0,340.0,2.0,1995,,"150 m2, 2-sobno, zgrajeno l. 1995, 340 m2 zemljišča, 1/2 nad., zelo Luksuzno,velika terasa,velik vrt,i120 m2,zelo mirna ...","Zeta, d.o.o., Piran",420000.0
6403726,"PORTOROŽ, VALETA",3,55.1,0,3.0,2000,,"55,1 m2, 3-sobno, zgrajeno l. 2000, 2. nad., prodamo. Cena: 249.000,00 EUR",Vila Portorož d.o.o.,249000.0
6438440,PRADE,3,60.3,33.0,3.0,2011,2018,"60,3 m2, 3-sobno, zgrajeno l. 2011, adaptirano l. 2018, 33 m2 zemljišča, prodamo. Cena: 250.000,00 EUR",Market center Omnis d.o.o.,250000.0
6426775,PRADE,3,60.3,0,3.0,2011,2018,"60,3 m2, 3-sobno, zgrajeno l. 2011, adaptirano l. 2018, pritličje, prodamo. Cena: 250.000,00 EUR",Zasebna ponudba,250000.0
6370474,SEČA,3,58.37,0,3.0,2000,,"58,37 m2, 3-sobno, zgrajeno l. 2000, P/2 nad., Seča,58,37 m2,3-sobno stanovanje,zgrajeno l.2000,pritličje,bivalni prosto...","Zeta, d.o.o., Piran",145000.0
6440190,"SEČA, BLIŽINA KRAJINSKEGA PARKA",3,125.4,0,4.0,1900,2016,"125,4 m2, 4-sobno, zgrajeno l. 1900, adaptirano l. 2016, P/2 nad., prodamo. Cena: 350.000,00 EUR","Orizont, Gordana Kovač, s.p.",350000.0
6422455,SEČOVLJE,3,70.6,0,3.0,1959,,"70,6 m2, 3-sobno, zgrajeno l. 1959, 1/2 nad., prodamo. Cena: 195.000,00 EUR",Vila Portorož d.o.o.,195000.0
6425919,SEŽANA,3,28.4,0,0,1806,,"28,4 m2, garsonjera, zgrajena l. 1806, adaptirana l. 2014, P/2 nad., Je v pritličju popolnoma obnovljene stavbe l. 2014,...","Ruj nepremičnine, Jernej Suša, s.p.",68000.0
6439879,SEŽANA,3,45.0,0,2.0,2010,,"45 m2, 2-sobno, zgrajeno l. 2010, 2/3 nad., 2-sobno stanovanje. Novejše in opremljeno, prodamo. Cena: 120.000,00 EUR",Trobec d.o.o.,120000.0
6434483,SEŽANA,3,56.5,0,3.0,1967,,"56,5 m2, 3-sobno, zgrajeno l. 1967, 5/5 nad., prodamo. Cena: 129.000,00 EUR","Aeon nepremičnine, d.o.o., PE Izola",129000.0
6434670,SEŽANA,3,56.5,0,2.0,1967,,"56,5 m2, 2-sobno, zgrajeno l. 1967, 5. nad., prodamo. Cena: 129.000,00 EUR","Aeon nepremičnine, d.o.o., PE Izola",129000.0
6440096,SEŽANA,3,71.0,0,2.0,2010,,"71 m2, 2-sobno, zgrajeno l. 2010, pritličje, Manjše dvosobno, moderno in kpl. opremljeno, z atrijem, klet, nasproti Spar...",Zasebna ponudba,125000.0
6399457,SEŽANA,3,75.0,0,3.0,2002,,"75 m2, 3-sobno, zgrajeno l. 2002, 1/5 nad., stanovanje se ne prodaja, temveč pride v poštev le menjava za novejšo hišo v...",Zasebna ponudba,140000.0
6431816,"SEŽANA, KRAŠKI BISER",3,40.8,0,2.0,1850,2014,"40,8 m2, 2-sobno, zgrajeno l. 1850, adaptirano l. 2014, 3/3 nad., Zelo prijetno, svetlo stanovanje z dobro izkoriščenim ...","NIONA, Nina Rangus s.p.",73900.0
6388821,"SEŽANA, KRIŽ",3,90.0,0,4.0,2009,,"90 m2, 4-sobno, dupleks, zgrajeno l. 2009, 1/2 nad., prodamo. Cena: 159.000,00 EUR","MAREAL, poslovanje z nepremičninami, Klaj Branka s.p.",159000.0
6436548,SVETO,3,86.0,0,,2023,,"86 m2, stanovanje, zgrajeno l. 2023, 1. nad., prodamo. Cena: 3.000,00 EUR/m2","Kras nepremičnine, Nina Čebulec s.p.",3000.0
6438706,SVETO,3,99.1,0,3.0,1700,,"99,1 m2, 3-sobno, zgrajeno l. 1700, prodamo. Cena: 3.000,00 EUR/m2",Nepremičnine Land d.o.o.,3000.0
6426966,"ŠALARA, NASPROTI HIPERMARKETA MERCATOR",3,68.5,0,2.0,2010,,"68,5 m2, 2-sobno, zgrajeno l. 2010, 68,5 m2, 2-sobno, zgrajeno l. 2010, 68,50 m2 bruto (59,30 m2 neto površina + 9,20 m2...",JA Invest 888 d.o.o.,235700.0
6438914,"ŠALARA, PARTIZANSKA ULICA",3,70.0,120.0,2.5,1966,,"70 m2, 2,5-sobno, zgrajeno l. 1966, 120 m2 zemljišča, P/P, prodamo. Cena: 200.000,00 EUR",Zasebna ponudba,200000.0
6441441,ŠMARJE,3,32.4,45.0,1.0,2005,,"32,4 m2, 1-sobno, zgrajeno l. 2005, 45 m2 zemljišča, 1. nad., V neposredni bližini Kopra se v večstanovanjski zgradbi pr...",Roni nepremičnine d.o.o.,158000.0
6423319,TOMAJ,3,48.1,0,2.0,1900,2021,"48,1 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2021, pritličje, vseljivo, v starejši več stanovanjski stavbi, popolno...","Ruj nepremičnine, Jernej Suša, s.p.",55000.0
6404099,CERKNICA,4,145.9,0,4.0,2005,,"145,9 m2, 4-sobno, zgrajeno l. 2005, 1/1 nad., prodamo. Cena: 128.000,00 EUR",Nepremičnine Land d.o.o.,128000.0
6437805,"CERKNICA, CESTA 4. MAJA 52",4,66.2,0,3.0,1964,2018,"66,2 m2, 3-sobno, zgrajeno l. 1964, adaptirano l. 2018, 1/2 nad., prenovljeno, klimatizirano stanovanje v centru cerknic...",Zasebna ponudba,130000.0
6431866,ILIRSKA BISTRICA,4,126.0,0,5,1975,,"126 m2, 5 in večsobno, zgrajeno l. 1975, P/4 nad., V pritličju stanovanjskega bloka prodamo večsobno stanovanje. Možnost...",Euro MB d.o.o.,100000.0
6436504,"ILIRSKA BISTRICA, PREŠERNOVA ULICA",4,76.7,0,3.0,1968,,"76,7 m2, 3-sobno, zgrajeno l. 1968, 3/4 nad., prodamo. Cena: 82.000,00 EUR",Zasebna ponudba,82000.0
6269354,"ILIRSKA BISTRICA, ROZMANOVA ULICA",4,59.0,0,2.0,1980,,"59 m2, 2-sobno, zgrajeno l. 1980, 4/4 nad., Prodam dvosobno stanovanje v Rozmanovi ulici. Za vec informacij poklicite, p...",Zasebna ponudba,67000.0
6420559,PIVKA,4,79.1,0,3.0,1975,,"79,1 m2, 3-sobno, zgrajeno l. 1975, P/4 nad., prodamo. Cena: 59.000,00 EUR",Nepremičnine Land d.o.o.,59000.0
6440788,"PIVKA, KOLODVORSKA ULICA",4,39.5,0,1.5,1988,2021,"39,5 m2, 1,5-sobno, zgrajeno l. 1988, adaptirano l. 2021, 3/3 nad., Zelo prijetno, svetlo stanovanje z dobro razporeditv...","NIONA, Nina Rangus s.p.",85000.0
6338090,"PIVKA, SREDIŠČE.",4,76.0,0,3.0,1970,,"76 m2, 3-sobno, zgrajeno l. 1970, 2/5 nad., V peš 200m zadostne os.dostopne ust.:Banka,Os.šola in vrt.,Trg. in pek.,Pošt...",Zasebna ponudba,96000.0
6430635,PODGRAD,4,49.1,0,3.0,1960,2009,"49,1 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2009, 2/2 nad., podgrad - pprodamo stanovanje, prodamo. Cena: 75.000,0...","Nepremičninska družba, d.o.o., PE RE/MAX Obala",75000.0
6385822,POSTOJNA,4,52.0,0,2.0,1972,2018,"52 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2018, 2/2 nad., MENJAM. Stanovanje zamenjam za manjše, garsonjero ali en...",Zasebna ponudba,92000.0
6409269,POSTOJNA,4,110.9,0,3.5,1985,2012,"110,9 m2, 3,5-sobno, zgrajeno l. 1985, adaptirano l. 2012, 1/1 nad., prodamo. Cena: 175.000,00 EUR",Nepremičnine Land d.o.o.,175000.0
